age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
40,management,married,secondary,false,106,false,false,unknown,17,jun,676,2,true
39,blue-collar,married,primary,false,2303,true,false,unknown,17,jun,775,3,true
60,management,married,tertiary,false,3301,false,false,unknown,17,jun,2621,3,true
51,retired,married,primary,false,67,false,false,unknown,18,jun,835,1,true
39,self-employed,single,tertiary,false,426,false,false,unknown,18,jun,1029,1,true
51,services,divorced,secondary,false,9,false,false,unknown,18,jun,371,2,true
27,admin,married,secondary,false,-97,true,false,unknown,18,jun,1528,2,true
41,management,single,tertiary,false,11008,false,false,unknown,18,jun,1540,1,true
42,blue-collar,single,primary,false,4930,false,false,unknown,18,jun,973,1,true
35,blue-collar,married,unknown,false,1201,false,false,unknown,18,jun,537,1,true
41,entrepreneur,married,secondary,false,707,false,false,unknown,18,jun,707,1,true
33,technician,married,secondary,false,4,true,true,unknown,18,jun,625,2,true
46,admin,married,secondary,false,126,false,false,unknown,18,jun,1255,1,true
44,housemaid,single,primary,false,1059,false,false,unknown,18,jun,2093,1,true
31,blue-collar,married,secondary,false,671,true,false,unknown,18,jun,704,4,true
51,admin,single,secondary,false,1994,false,false,unknown,18,jun,771,2,true
32,management,married,tertiary,false,607,true,false,unknown,18,jun,1060,5,true
41,blue-collar,married,primary,false,219,false,true,unknown,18,jun,1574,3,true
41,blue-collar,divorced,secondary,false,3622,false,false,unknown,19,jun,1135,4,true
57,admin,single,secondary,false,5768,true,false,unknown,19,jun,512,1,true
55,retired,divorced,secondary,false,1580,false,true,unknown,19,jun,1007,1,true
53,technician,married,secondary,false,1319,false,false,unknown,19,jun,1318,3,true
55,housemaid,married,primary,false,2152,false,false,unknown,19,jun,922,2,true
39,services,married,secondary,false,2843,true,false,unknown,19,jun,585,1,true
36,management,married,tertiary,false,1352,false,false,unknown,19,jun,2028,1,true
40,entrepreneur,married,tertiary,true,0,false,false,unknown,19,jun,952,4,true
59,retired,married,primary,false,1115,false,false,unknown,19,jun,834,1,true
52,retired,divorced,tertiary,false,-309,true,false,unknown,19,jun,500,2,true
42,blue-collar,single,secondary,false,625,false,false,unknown,19,jun,651,3,true
45,technician,married,tertiary,false,377,true,false,unknown,19,jun,835,3,true
41,blue-collar,married,primary,false,246,false,false,unknown,19,jun,683,3,true
27,blue-collar,married,secondary,false,61,true,false,unknown,19,jun,1012,1,true
25,blue-collar,single,secondary,false,-191,true,false,unknown,19,jun,958,7,true
43,unemployed,married,primary,false,519,false,false,unknown,20,jun,973,2,true
60,retired,married,secondary,false,1690,false,false,unknown,20,jun,1467,4,true
48,management,married,tertiary,false,5320,true,false,unknown,20,jun,792,1,true
44,services,married,secondary,false,522,false,true,unknown,20,jun,911,1,true
26,blue-collar,single,secondary,false,-46,true,false,unknown,20,jun,382,7,true
52,retired,married,tertiary,false,2269,false,false,unknown,20,jun,1210,1,true
50,technician,divorced,secondary,false,396,false,false,unknown,20,jun,716,2,true
54,services,married,unknown,false,386,false,true,unknown,20,jun,838,1,true
56,management,married,tertiary,false,0,false,true,unknown,20,jun,422,1,true
57,management,married,tertiary,false,9103,false,true,unknown,20,jun,1098,2,true
42,technician,married,tertiary,false,-215,false,false,unknown,20,jun,1573,5,true
29,blue-collar,single,secondary,false,908,true,false,unknown,20,jun,1663,1,true
47,technician,married,tertiary,false,1694,false,true,unknown,20,jun,560,3,true
57,management,married,tertiary,false,-92,true,true,unknown,20,jun,1617,1,true
40,blue-collar,married,secondary,false,188,true,true,unknown,20,jun,570,2,true
38,blue-collar,single,tertiary,false,2885,true,false,unknown,20,jun,1422,10,true
46,services,divorced,secondary,false,0,false,false,unknown,20,jun,1023,3,true
49,services,divorced,secondary,false,947,false,false,unknown,20,jun,808,2,true
43,blue-collar,single,secondary,false,740,true,false,unknown,20,jun,585,2,true
45,management,married,tertiary,false,655,false,false,unknown,20,jun,693,3,true
24,management,married,secondary,false,867,true,false,unknown,20,jun,546,10,true
53,admin,married,secondary,false,3765,false,false,unknown,20,jun,1094,3,true
40,blue-collar,married,secondary,false,1009,true,true,unknown,20,jun,1036,5,true
38,services,divorced,unknown,false,6360,false,false,unknown,20,jun,1409,2,true
36,unemployed,married,tertiary,false,4145,false,false,unknown,20,jun,988,4,true
27,blue-collar,single,secondary,true,-27,false,false,unknown,23,jun,498,2,true
26,admin,single,primary,false,-122,true,false,unknown,23,jun,670,3,true
43,management,married,tertiary,false,149,true,false,unknown,23,jun,662,2,true
25,blue-collar,single,primary,false,52,true,false,unknown,24,jun,528,2,true
27,blue-collar,married,tertiary,false,335,true,false,unknown,26,jun,519,3,true
30,technician,married,tertiary,false,526,true,true,unknown,26,jun,677,3,true
28,admin,single,secondary,false,-7,false,true,unknown,26,jun,3183,2,true
27,blue-collar,married,primary,false,-413,false,true,unknown,27,jun,422,6,true
32,admin,divorced,secondary,false,-241,false,true,unknown,27,jun,856,2,true
41,blue-collar,single,secondary,false,75,true,false,unknown,1,jul,479,9,true
37,technician,single,tertiary,false,0,false,false,unknown,1,jul,1135,2,true
27,technician,single,secondary,false,158,false,false,unknown,1,jul,650,2,true
29,services,single,secondary,false,84,false,true,unknown,3,jul,587,3,true
33,services,married,secondary,false,114,false,true,unknown,3,jul,676,1,true
36,technician,married,primary,false,0,false,false,unknown,4,jul,584,1,true
29,services,single,primary,false,339,false,false,unknown,4,jul,1576,3,true
44,blue-collar,married,secondary,false,1697,true,false,unknown,4,jul,150,2,true
28,blue-collar,single,secondary,false,-127,true,false,cellular,4,jul,1044,3,true
49,blue-collar,married,primary,false,-157,true,false,cellular,7,jul,491,3,true
55,blue-collar,married,secondary,false,49,true,false,cellular,7,jul,494,4,true
51,technician,married,secondary,false,216,false,false,cellular,7,jul,615,2,true
39,technician,single,secondary,false,506,true,false,cellular,7,jul,718,2,true
42,blue-collar,divorced,primary,false,213,true,false,cellular,7,jul,434,3,true
33,services,single,secondary,false,170,false,false,cellular,7,jul,782,1,true
59,management,married,tertiary,false,553,true,false,cellular,7,jul,1272,3,true
36,entrepreneur,divorced,tertiary,false,776,false,true,cellular,7,jul,722,3,true
45,technician,married,secondary,false,879,false,false,cellular,7,jul,621,2,true
37,self-employed,married,secondary,false,1633,false,false,cellular,7,jul,629,2,true
46,unemployed,married,secondary,false,926,false,false,cellular,7,jul,385,5,true
32,self-employed,single,tertiary,false,2559,false,false,cellular,7,jul,889,1,true
32,admin,married,secondary,false,1604,false,true,cellular,7,jul,625,1,true
28,technician,single,secondary,false,909,false,true,cellular,7,jul,532,1,true
45,admin,divorced,secondary,false,-176,false,true,cellular,7,jul,574,1,true
41,blue-collar,single,secondary,true,1085,true,true,cellular,7,jul,599,1,true
59,blue-collar,divorced,primary,false,1265,false,true,cellular,7,jul,849,1,true
47,technician,single,secondary,false,-239,true,true,cellular,7,jul,973,3,true
32,admin,single,secondary,false,212,false,false,cellular,7,jul,830,5,true
31,blue-collar,single,secondary,false,726,false,false,cellular,7,jul,719,2,true
31,management,single,tertiary,false,296,false,true,cellular,8,jul,509,4,true
33,entrepreneur,married,secondary,false,-627,true,true,cellular,8,jul,740,1,true
52,entrepreneur,married,tertiary,true,-468,false,false,cellular,8,jul,534,1,true
27,technician,single,secondary,true,0,false,true,cellular,8,jul,732,1,true
26,self-employed,single,secondary,false,551,false,false,cellular,8,jul,531,1,true
25,technician,single,secondary,false,0,false,true,cellular,8,jul,634,1,true
25,blue-collar,married,secondary,false,101,false,true,cellular,8,jul,460,3,true
28,admin,single,unknown,false,2736,false,false,cellular,8,jul,705,1,true
25,technician,single,secondary,false,102,false,true,cellular,8,jul,574,2,true
28,services,married,secondary,false,510,true,true,cellular,8,jul,1767,2,true
28,blue-collar,single,secondary,false,517,false,true,cellular,8,jul,681,1,true
33,entrepreneur,divorced,tertiary,false,37,false,true,cellular,8,jul,1082,1,true
45,management,divorced,tertiary,false,854,false,true,cellular,8,jul,730,1,true
36,services,married,secondary,false,30,false,true,cellular,8,jul,716,5,true
26,blue-collar,single,secondary,true,81,false,true,cellular,8,jul,803,2,true
31,blue-collar,married,secondary,false,152,true,true,cellular,8,jul,831,1,true
38,technician,married,secondary,false,0,false,false,cellular,8,jul,635,1,true
56,blue-collar,single,secondary,false,663,false,true,cellular,8,jul,819,3,true
26,admin,single,secondary,false,102,false,true,cellular,8,jul,658,2,true
26,technician,married,secondary,false,370,false,true,cellular,8,jul,1061,4,true
25,blue-collar,single,secondary,false,189,false,true,cellular,8,jul,687,2,true
26,unemployed,single,secondary,false,111,false,false,cellular,9,jul,537,1,true
40,blue-collar,married,primary,false,665,true,false,cellular,9,jul,781,1,true
52,blue-collar,married,unknown,false,0,true,false,cellular,9,jul,1486,1,true
37,admin,married,primary,false,214,true,false,cellular,9,jul,645,1,true
43,blue-collar,single,primary,false,0,false,false,cellular,9,jul,1242,1,true
58,entrepreneur,married,tertiary,false,776,true,false,telephone,9,jul,990,1,true
41,services,divorced,tertiary,false,1583,true,false,cellular,9,jul,662,1,true
49,blue-collar,married,secondary,false,0,false,true,cellular,9,jul,625,1,true
43,technician,married,secondary,false,-754,true,true,cellular,9,jul,727,3,true
29,admin,divorced,tertiary,true,0,false,true,cellular,9,jul,426,3,true
35,management,divorced,tertiary,false,6997,true,false,cellular,9,jul,1121,1,true
39,services,divorced,secondary,false,687,true,false,cellular,9,jul,869,1,true
38,management,married,tertiary,true,327,true,true,cellular,9,jul,556,5,true
26,technician,married,secondary,false,-119,false,true,cellular,9,jul,359,5,true
32,management,married,tertiary,false,794,true,true,cellular,9,jul,1014,1,true
33,blue-collar,married,primary,false,-191,true,true,cellular,9,jul,1290,4,true
31,management,single,tertiary,false,409,false,true,cellular,9,jul,564,5,true
49,blue-collar,married,primary,false,3,false,true,cellular,9,jul,1439,6,true
27,unemployed,single,primary,false,9,false,true,cellular,9,jul,919,2,true
30,blue-collar,single,secondary,false,155,true,true,cellular,9,jul,1426,3,true
35,blue-collar,married,secondary,false,1330,false,false,cellular,10,jul,901,1,true
26,blue-collar,single,secondary,false,-29,true,false,cellular,10,jul,998,4,true
30,blue-collar,married,secondary,false,167,true,false,cellular,10,jul,255,1,true
45,entrepreneur,married,unknown,false,3133,true,true,cellular,10,jul,804,1,true
34,admin,married,secondary,false,-33,true,true,cellular,10,jul,961,1,true
47,blue-collar,married,secondary,false,182,true,false,telephone,10,jul,39,1,true
59,admin,married,secondary,false,0,true,false,cellular,10,jul,982,1,true
41,blue-collar,married,secondary,false,5517,true,false,cellular,10,jul,584,1,true
28,admin,single,secondary,false,-170,false,true,cellular,10,jul,720,2,true
29,blue-collar,married,secondary,false,8,true,true,cellular,10,jul,627,1,true
25,blue-collar,single,secondary,false,1243,false,true,cellular,10,jul,1341,7,true
30,blue-collar,single,secondary,false,1598,true,false,cellular,10,jul,634,1,true
30,services,married,secondary,false,5,false,true,cellular,10,jul,829,5,true
47,services,married,secondary,false,367,true,false,cellular,10,jul,476,4,true
57,admin,divorced,secondary,false,658,false,false,cellular,10,jul,724,1,true
38,management,married,tertiary,false,1722,true,false,cellular,10,jul,500,1,true
54,technician,married,secondary,false,-315,false,true,cellular,10,jul,2029,1,true
25,blue-collar,single,primary,false,2483,false,false,cellular,10,jul,1499,3,true
30,blue-collar,married,secondary,false,0,true,true,cellular,10,jul,1399,1,true
26,management,single,tertiary,false,45,false,false,cellular,10,jul,1187,3,true
31,student,married,primary,false,46,true,false,cellular,10,jul,487,1,true
29,blue-collar,single,secondary,false,482,false,true,cellular,10,jul,1097,3,true
32,self-employed,married,secondary,false,514,true,false,cellular,11,jul,812,1,true
49,blue-collar,married,secondary,false,3728,true,false,cellular,11,jul,1060,2,true
35,services,single,primary,false,167,false,true,cellular,11,jul,614,2,true
60,retired,divorced,secondary,false,1099,false,false,cellular,11,jul,764,2,true
60,management,married,tertiary,false,2222,true,false,cellular,11,jul,1120,2,true
29,management,single,tertiary,false,983,true,false,cellular,11,jul,963,2,true
55,management,divorced,secondary,false,204,true,false,cellular,11,jul,1973,2,true
33,management,single,unknown,false,1534,true,false,cellular,11,jul,1041,2,true
44,admin,married,secondary,false,1074,true,false,cellular,11,jul,911,2,true
47,technician,married,secondary,false,3466,true,false,cellular,11,jul,853,2,true
35,admin,married,secondary,false,-203,true,false,cellular,11,jul,1649,2,true
53,admin,divorced,unknown,false,257,false,false,cellular,11,jul,1310,2,true
35,entrepreneur,married,secondary,false,2436,false,true,cellular,14,jul,1397,3,true
43,management,married,tertiary,false,0,false,false,cellular,14,jul,1153,3,true
38,technician,married,secondary,false,976,true,false,cellular,14,jul,766,3,true
34,entrepreneur,married,tertiary,false,146,true,false,cellular,14,jul,788,2,true
50,technician,married,secondary,false,156,false,true,cellular,14,jul,1130,3,true
